epoch,step,train_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
1,137,,,1.7850462198257446,,
1,138,,,1.8204225301742554,,
1,139,,,1.67987060546875,,
1,140,,,1.5960832834243774,,
1,141,,,1.6832904815673828,,
1,142,,,1.6897815465927124,,
1,143,,,1.4905592203140259,,
1,144,,,1.6267229318618774,,
1,145,,,1.5939017534255981,,
1,146,,,1.6221061944961548,,
1,147,,,1.8368854522705078,,
1,148,,,1.7358051538467407,,
1,149,,,1.5710986852645874,,
1,150,,,1.7005475759506226,,
1,151,,,1.7139625549316406,,
1,152,,,1.4630775451660156,,
1,153,,,1.599572777748108,,
1,154,,,1.5404218435287476,,
1,155,,,1.7222830057144165,,
1,156,,,1.6569366455078125,,
1,157,,,1.5243419408798218,,
1,158,,,1.4731916189193726,,
1,159,,,1.6756309270858765,,
1,160,,,1.5887693166732788,,
1,161,,,1.5902000665664673,,
1,162,,,1.5435758829116821,,
1,163,,,2.0038070678710938,,
1,163,,,,0.2788461446762085,2.0890090465545654
1,163,0.3736531436443329,1.723090648651123,,,
2,164,,,1.5650380849838257,,
2,165,,,1.5843919515609741,,
2,166,,,1.4689559936523438,,
2,167,,,1.6236451864242554,,
2,168,,,1.4368209838867188,,
2,169,,,1.5388511419296265,,
2,170,,,1.6503881216049194,,
2,171,,,1.5145506858825684,,
2,172,,,1.5394916534423828,,
2,173,,,1.4660133123397827,,
2,174,,,1.669454574584961,,
2,175,,,1.3625558614730835,,
2,176,,,1.4543794393539429,,
2,177,,,1.6904557943344116,,
2,178,,,1.521497368812561,,
2,179,,,1.5076173543930054,,
2,180,,,1.5150448083877563,,
2,181,,,1.5428857803344727,,
2,182,,,1.509950041770935,,
2,183,,,1.7417398691177368,,
2,184,,,1.6706527471542358,,
2,185,,,1.4706581830978394,,
2,186,,,1.636789321899414,,
2,187,,,1.5816675424575806,,
2,188,,,1.5203418731689453,,
2,189,,,1.464469313621521,,
2,190,,,1.3661454916000366,,
2,191,,,1.5446466207504272,,
2,192,,,1.5311418771743774,,
2,193,,,1.4802732467651367,,
2,194,,,1.5071099996566772,,
2,195,,,1.547484040260315,,
2,196,,,1.4412612915039062,,
2,197,,,1.614192008972168,,
2,198,,,1.5070505142211914,,
2,199,,,1.4558138847351074,,
2,200,,,1.4943214654922485,,
2,201,,,1.512271523475647,,
2,202,,,1.80239999294281,,
2,203,,,1.3201500177383423,,
2,204,,,1.6294044256210327,,
2,205,,,1.3177686929702759,,
2,206,,,1.3633252382278442,,
2,207,,,1.405422568321228,,
2,208,,,1.5683526992797852,,
2,209,,,1.5245920419692993,,
2,210,,,1.3588289022445679,,
2,211,,,1.6006571054458618,,
2,212,,,1.3697172403335571,,
2,213,,,1.4970130920410156,,
2,214,,,1.4618676900863647,,
2,215,,,1.5333369970321655,,
2,216,,,1.5478273630142212,,
2,217,,,1.3520240783691406,,
2,218,,,1.63760244846344,,
2,219,,,1.546661376953125,,
2,220,,,1.5552864074707031,,
2,221,,,1.5557622909545898,,
2,222,,,1.5474786758422852,,
2,223,,,1.6551542282104492,,
2,224,,,1.3772579431533813,,
2,225,,,1.463322639465332,,
2,226,,,1.4605032205581665,,
2,227,,,1.6079282760620117,,
2,228,,,1.3473834991455078,,
2,229,,,1.3738020658493042,,
2,230,,,1.4432353973388672,,
2,231,,,1.5227934122085571,,
2,232,,,1.590402603149414,,
2,233,,,1.5405097007751465,,
2,234,,,1.416144847869873,,
2,235,,,1.5059226751327515,,
2,236,,,1.4152148962020874,,
2,237,,,1.4665298461914062,,
2,238,,,1.405527114868164,,
2,239,,,1.3689993619918823,,
2,240,,,1.5011396408081055,,
2,241,,,1.5284284353256226,,
2,242,,,1.559456467628479,,
2,243,,,1.637353539466858,,
2,244,,,1.7557506561279297,,
2,245,,,1.5666306018829346,,
2,245,,,,0.3365384638309479,1.861351728439331
2,245,0.45908159017562866,1.514803171157837,,,
3,246,,,1.4246183633804321,,
3,247,,,1.6541873216629028,,
3,248,,,1.5319772958755493,,
3,249,,,1.4690626859664917,,
3,250,,,1.6526808738708496,,
3,251,,,1.3612146377563477,,
3,252,,,1.617819905281067,,
3,253,,,1.625594973564148,,
3,254,,,1.1316593885421753,,
3,255,,,1.4483604431152344,,
3,256,,,1.578961968421936,,
3,257,,,1.6544641256332397,,
3,258,,,1.468461036682129,,
3,259,,,1.6496576070785522,,
3,260,,,1.4108072519302368,,
3,261,,,1.4050310850143433,,
3,262,,,1.5170732736587524,,
3,263,,,1.3506975173950195,,
3,264,,,1.5259275436401367,,
3,265,,,1.4203704595565796,,
3,266,,,1.4581127166748047,,
3,267,,,1.3748664855957031,,
3,268,,,1.5922951698303223,,
3,269,,,1.3297888040542603,,
3,270,,,1.511269211769104,,
3,271,,,1.5858793258666992,,
3,272,,,1.4620660543441772,,
3,273,,,1.4760494232177734,,
3,274,,,1.163374900817871,,
3,275,,,1.3201180696487427,,
3,276,,,1.4788850545883179,,
3,277,,,1.5048357248306274,,
3,278,,,1.408443808555603,,
3,279,,,1.5053035020828247,,
3,280,,,1.4733060598373413,,
3,281,,,1.5234527587890625,,
3,282,,,1.3375654220581055,,
3,283,,,1.4890899658203125,,
3,284,,,1.5284332036972046,,
3,285,,,1.2950845956802368,,
3,286,,,1.3237189054489136,,
3,287,,,1.5289844274520874,,
3,288,,,1.4502090215682983,,
3,289,,,1.569999098777771,,
3,290,,,1.2415162324905396,,
3,291,,,1.3581072092056274,,
3,292,,,1.2602955102920532,,
3,293,,,1.2563515901565552,,
3,294,,,1.5013669729232788,,
3,295,,,1.4415346384048462,,
3,296,,,1.4558601379394531,,
3,297,,,1.3434802293777466,,
3,298,,,1.3147845268249512,,
3,299,,,1.2872098684310913,,
3,300,,,1.3939952850341797,,
3,301,,,1.47970449924469,,
3,302,,,1.3697696924209595,,
3,303,,,1.3248224258422852,,
3,304,,,1.5192333459854126,,
3,305,,,1.2785292863845825,,
3,306,,,1.5687288045883179,,
3,307,,,1.504747986793518,,
3,308,,,1.3658796548843384,,
3,309,,,1.2085329294204712,,
3,310,,,1.2287687063217163,,
3,311,,,1.4129347801208496,,
3,312,,,1.590306282043457,,
3,313,,,1.352987289428711,,
3,314,,,1.4325227737426758,,
3,315,,,1.2979241609573364,,
3,316,,,1.4157480001449585,,
3,317,,,1.3843873739242554,,
3,318,,,1.4936566352844238,,
3,319,,,1.3218761682510376,,
3,320,,,1.4432917833328247,,
3,321,,,1.1980111598968506,,
3,322,,,1.4292131662368774,,
3,323,,,1.4176101684570312,,
3,324,,,1.2478049993515015,,
3,325,,,1.3277596235275269,,
3,326,,,1.3291784524917603,,
3,327,,,1.835693359375,,
3,327,,,,0.37072649598121643,1.7891701459884644
3,327,0.5005130767822266,1.425600528717041,,,
4,328,,,1.4225422143936157,,
4,329,,,1.199503779411316,,
4,330,,,1.5397329330444336,,
4,331,,,1.4650583267211914,,
4,332,,,1.4281706809997559,,
4,333,,,1.3775043487548828,,
4,334,,,1.2132081985473633,,
4,335,,,1.4527162313461304,,
4,336,,,1.3017882108688354,,
4,337,,,1.3882018327713013,,
4,338,,,1.3046776056289673,,
4,339,,,1.2016363143920898,,
4,340,,,1.138880729675293,,
4,341,,,1.3041661977767944,,
4,342,,,1.3606771230697632,,
4,343,,,1.407537817955017,,
4,344,,,1.3744803667068481,,
4,345,,,1.4902898073196411,,
4,346,,,1.2315645217895508,,
4,347,,,1.4548944234848022,,
4,348,,,1.4219970703125,,
4,349,,,1.377555251121521,,
4,350,,,1.378748893737793,,
4,351,,,1.404958724975586,,
4,352,,,1.4919275045394897,,
4,353,,,1.2263761758804321,,
4,354,,,1.35574209690094,,
4,355,,,1.5186744928359985,,
4,356,,,1.5223160982131958,,
4,357,,,1.4321311712265015,,
4,358,,,1.2328287363052368,,
4,359,,,1.3585046529769897,,
4,360,,,1.3715232610702515,,
4,361,,,1.2600194215774536,,
4,362,,,1.5573234558105469,,
4,363,,,1.446883201599121,,
4,364,,,1.4957259893417358,,
4,365,,,1.3210922479629517,,
4,366,,,1.40522038936615,,
4,367,,,1.3766425848007202,,
4,368,,,1.2509450912475586,,
4,369,,,1.2054624557495117,,
4,370,,,1.3653548955917358,,
4,371,,,1.3444525003433228,,
4,372,,,1.3304681777954102,,
4,373,,,1.50472891330719,,
4,374,,,1.4481987953186035,,
4,375,,,1.296895980834961,,
4,376,,,1.1595182418823242,,
4,377,,,1.428765892982483,,
4,378,,,1.2950129508972168,,
4,379,,,1.2954349517822266,,
4,380,,,1.2549080848693848,,
4,381,,,1.3057512044906616,,
4,382,,,1.2236942052841187,,
4,383,,,1.3264789581298828,,
4,384,,,1.5503982305526733,,
4,385,,,1.232862114906311,,
4,386,,,1.442254662513733,,
4,387,,,1.2884001731872559,,
4,388,,,1.2125272750854492,,
4,389,,,1.3310235738754272,,
4,390,,,1.4612489938735962,,
4,391,,,1.5059480667114258,,
4,392,,,1.438359260559082,,
4,393,,,1.2934436798095703,,
4,394,,,1.213497519493103,,
4,395,,,1.295784831047058,,
4,396,,,1.1790714263916016,,
4,397,,,1.4887547492980957,,
4,398,,,1.223577618598938,,
4,399,,,1.28506600856781,,
4,400,,,1.1992663145065308,,
4,401,,,1.383741021156311,,
4,402,,,1.315274715423584,,
4,403,,,1.4827817678451538,,
4,404,,,1.219201683998108,,
4,405,,,1.3196254968643188,,
4,406,,,1.1428998708724976,,
4,407,,,1.245133399963379,,
4,408,,,1.392603874206543,,
4,409,,,1.349940538406372,,
4,409,,,,0.3632478713989258,1.8317594528198242
4,409,0.5327090620994568,1.3480576276779175,,,
5,410,,,1.232064127922058,,
5,411,,,1.156139850616455,,
5,412,,,1.309167504310608,,
5,413,,,1.2096929550170898,,
5,414,,,1.253562569618225,,
5,415,,,1.2255772352218628,,
5,416,,,1.2996330261230469,,
5,417,,,1.1602272987365723,,
5,418,,,1.3349376916885376,,
5,419,,,1.3766778707504272,,
5,420,,,1.1704832315444946,,
5,421,,,1.236661434173584,,
5,422,,,1.2280429601669312,,
5,423,,,1.4160531759262085,,
5,424,,,1.2938731908798218,,
5,425,,,1.0458534955978394,,
5,426,,,1.2408303022384644,,
5,427,,,1.2717074155807495,,
5,428,,,1.1656306982040405,,
5,429,,,1.313490867614746,,
5,430,,,1.3975754976272583,,
5,431,,,1.3670459985733032,,
5,432,,,1.2285188436508179,,
5,433,,,1.3224655389785767,,
5,434,,,1.0692057609558105,,
5,435,,,1.166919231414795,,
5,436,,,1.2464264631271362,,
5,437,,,1.2210599184036255,,
5,438,,,1.3572639226913452,,
5,439,,,1.3005574941635132,,
5,440,,,1.1388524770736694,,
5,441,,,1.346657156944275,,
5,442,,,1.2876874208450317,,
5,443,,,1.2768436670303345,,
5,444,,,1.2908564805984497,,
5,445,,,1.2591930627822876,,
5,446,,,1.1885837316513062,,
5,447,,,1.1644681692123413,,
5,448,,,1.471108078956604,,
5,449,,,1.2835255861282349,,
5,450,,,1.0931707620620728,,
5,451,,,1.019084095954895,,
5,452,,,1.1651016473770142,,
5,453,,,1.3927642107009888,,
5,454,,,1.223960041999817,,
5,455,,,1.2714911699295044,,
5,456,,,1.3258084058761597,,
5,457,,,1.2317532300949097,,
5,458,,,1.2062920331954956,,
5,459,,,1.1903749704360962,,
5,460,,,1.0460948944091797,,
5,461,,,1.1445780992507935,,
5,462,,,1.2978278398513794,,
5,463,,,1.221328854560852,,
5,464,,,1.2925180196762085,,
5,465,,,1.174573302268982,,
5,466,,,1.2356418371200562,,
5,467,,,1.304679036140442,,
5,468,,,1.2328007221221924,,
5,469,,,1.4085274934768677,,
5,470,,,1.3114213943481445,,
5,471,,,1.1902564764022827,,
5,472,,,1.3100014925003052,,
5,473,,,1.322931170463562,,
5,474,,,1.219934105873108,,
5,475,,,1.4594546556472778,,
5,476,,,1.182076096534729,,
5,477,,,1.361997127532959,,
5,478,,,1.2047839164733887,,
5,479,,,1.2884141206741333,,
5,480,,,1.3573576211929321,,
5,481,,,1.2446714639663696,,
5,482,,,1.185257911682129,,
5,483,,,1.4257618188858032,,
5,484,,,1.4360237121582031,,
5,485,,,1.1909103393554688,,
5,486,,,1.316546082496643,,
5,487,,,1.193074107170105,,
5,488,,,1.2431631088256836,,
5,489,,,1.3009976148605347,,
5,490,,,1.2337775230407715,,
5,491,,,1.291416883468628,,
5,491,,,,0.4284188151359558,1.6846519708633423
5,491,0.5702924728393555,1.256661057472229,,,
6,492,,,1.1436091661453247,,
6,493,,,1.109372615814209,,
6,494,,,1.2916313409805298,,
6,495,,,1.2080422639846802,,
6,496,,,1.212913155555725,,
6,497,,,1.2311464548110962,,
6,498,,,1.167659878730774,,
6,499,,,1.1669721603393555,,
6,500,,,1.1621495485305786,,
6,501,,,1.2252041101455688,,
6,502,,,1.109584927558899,,
6,503,,,1.127044677734375,,
6,504,,,1.0705491304397583,,
6,505,,,1.1884040832519531,,
6,506,,,1.0437512397766113,,
6,507,,,1.4756889343261719,,
6,508,,,1.2468510866165161,,
6,509,,,1.069819450378418,,
6,510,,,1.2992130517959595,,
6,511,,,1.1016356945037842,,
6,512,,,1.0416337251663208,,
6,513,,,1.0556567907333374,,
6,514,,,1.4202752113342285,,
6,515,,,1.2719653844833374,,
6,516,,,1.1822561025619507,,
6,517,,,1.1570698022842407,,
6,518,,,1.225223422050476,,
6,519,,,1.1711583137512207,,
6,520,,,1.264519214630127,,
6,521,,,0.8610894083976746,,
6,522,,,1.187452793121338,,
6,523,,,1.1973063945770264,,
6,524,,,1.1319564580917358,,
6,525,,,1.1216455698013306,,
6,526,,,1.2489955425262451,,
6,527,,,0.9460520148277283,,
6,528,,,1.1616888046264648,,
6,529,,,1.11431884765625,,
6,530,,,1.024251937866211,,
6,531,,,1.1778992414474487,,
6,532,,,0.9732359051704407,,
6,533,,,1.3703314065933228,,
6,534,,,1.2966927289962769,,
6,535,,,1.322926640510559,,
6,536,,,1.0729320049285889,,
6,537,,,1.0644497871398926,,
6,538,,,1.229603886604309,,
6,539,,,1.3047226667404175,,
6,540,,,1.1948460340499878,,
6,541,,,1.1811772584915161,,
6,542,,,1.4073222875595093,,
6,543,,,1.1543859243392944,,
6,544,,,1.128092646598816,,
6,545,,,1.189377784729004,,
6,546,,,1.3448790311813354,,
6,547,,,1.1398361921310425,,
6,548,,,1.146422266960144,,
6,549,,,1.2061001062393188,,
6,550,,,1.392645239830017,,
6,551,,,1.2672772407531738,,
6,552,,,1.1379308700561523,,
6,553,,,1.163594365119934,,
6,554,,,1.46437406539917,,
6,555,,,1.2075281143188477,,
6,556,,,1.0812468528747559,,
6,557,,,1.303277611732483,,
6,558,,,1.3148727416992188,,
6,559,,,1.1925162076950073,,
6,560,,,1.3850555419921875,,
6,561,,,1.1698335409164429,,
6,562,,,1.3197684288024902,,
6,563,,,1.0899320840835571,,
6,564,,,1.2933200597763062,,
6,565,,,1.2357397079467773,,
6,566,,,1.326828122138977,,
6,567,,,1.0872153043746948,,
6,568,,,1.4422239065170288,,
6,569,,,1.202702522277832,,
6,570,,,1.1345723867416382,,
6,571,,,1.1885786056518555,,
6,572,,,1.3575177192687988,,
6,573,,,0.7834564447402954,,
6,573,,,,0.4305555522441864,1.742631435394287
6,573,0.5877373218536377,1.197694182395935,,,
7,574,,,1.0724679231643677,,
7,575,,,1.2317042350769043,,
7,576,,,0.9915016293525696,,
7,577,,,1.232621669769287,,
7,578,,,1.044396162033081,,
7,579,,,1.071426510810852,,
7,580,,,1.195407509803772,,
7,581,,,1.4012742042541504,,
7,582,,,1.0955067873001099,,
7,583,,,1.074239730834961,,
7,584,,,1.2582268714904785,,
7,585,,,1.1537599563598633,,
7,586,,,1.032749056816101,,
7,587,,,1.0973340272903442,,
7,588,,,1.2088428735733032,,
7,589,,,0.9255383014678955,,
7,590,,,1.1939635276794434,,
7,591,,,1.0276597738265991,,
7,592,,,1.313369631767273,,
7,593,,,1.037199854850769,,
7,594,,,1.1969507932662964,,
7,595,,,1.0753364562988281,,
7,596,,,1.1352019309997559,,
7,597,,,1.139533281326294,,
7,598,,,1.2084741592407227,,
7,599,,,1.0338311195373535,,
7,600,,,1.1323317289352417,,
7,601,,,1.2170273065567017,,
7,602,,,1.1521908044815063,,
7,603,,,1.1020636558532715,,
7,604,,,1.2551347017288208,,
7,605,,,1.1275944709777832,,
7,606,,,1.2795816659927368,,
7,607,,,1.0882035493850708,,
7,608,,,1.082764983177185,,
7,609,,,1.2185713052749634,,
7,610,,,1.0243197679519653,,
7,611,,,1.0929428339004517,,
7,612,,,1.2382296323776245,,
7,613,,,1.1103259325027466,,
7,614,,,1.140954852104187,,
7,615,,,1.1991077661514282,,
7,616,,,1.0547621250152588,,
7,617,,,1.2624825239181519,,
7,618,,,1.1819519996643066,,
7,619,,,1.0095206499099731,,
7,620,,,1.1662744283676147,,
7,621,,,1.3136290311813354,,
7,622,,,1.1724776029586792,,
7,623,,,1.1496284008026123,,
7,624,,,1.193734049797058,,
7,625,,,1.3155553340911865,,
7,626,,,1.009631872177124,,
7,627,,,1.1773006916046143,,
7,628,,,1.0173903703689575,,
7,629,,,1.0781364440917969,,
7,630,,,1.0877999067306519,,
7,631,,,1.2477647066116333,,
7,632,,,1.213464617729187,,
7,633,,,1.062113642692566,,
7,634,,,0.954241931438446,,
7,635,,,1.0836126804351807,,
7,636,,,1.30777108669281,,
7,637,,,1.2135361433029175,,
7,638,,,1.17874014377594,,
7,639,,,1.2133511304855347,,
7,640,,,1.0922259092330933,,
7,641,,,1.2864010334014893,,
7,642,,,1.2157825231552124,,
7,643,,,1.0661635398864746,,
7,644,,,1.1538037061691284,,
7,645,,,1.2007427215576172,,
7,646,,,1.1986857652664185,,
7,647,,,1.0871542692184448,,
7,648,,,1.0916907787322998,,
7,649,,,1.0870327949523926,,
7,650,,,1.202069878578186,,
7,651,,,0.9323188662528992,,
7,652,,,1.151502013206482,,
7,653,,,1.1056523323059082,,
7,654,,,1.061124324798584,,
7,655,,,1.71343994140625,,
7,655,,,,0.4412393271923065,1.6644761562347412
7,655,0.6097999215126038,1.143528699874878,,,
8,656,,,1.2580909729003906,,
8,657,,,1.067482590675354,,
8,658,,,1.2154663801193237,,
8,659,,,0.9672873616218567,,
8,660,,,1.053188681602478,,
8,661,,,1.187201976776123,,
8,662,,,1.1577147245407104,,
8,663,,,1.1131682395935059,,
8,664,,,1.092253565788269,,
8,665,,,1.0758253335952759,,
8,666,,,1.2146340608596802,,
8,667,,,1.2498059272766113,,
8,668,,,1.1472426652908325,,
8,669,,,1.2028669118881226,,
8,670,,,1.0672699213027954,,
8,671,,,1.0378588438034058,,
8,672,,,1.1350680589675903,,
8,673,,,1.045655369758606,,
8,674,,,1.0694522857666016,,
8,675,,,1.1344484090805054,,
8,676,,,1.0921372175216675,,
8,677,,,1.1162428855895996,,
8,678,,,1.15896475315094,,
8,679,,,1.2612496614456177,,
8,680,,,1.1210118532180786,,
8,681,,,1.118895173072815,,
8,682,,,1.185839295387268,,
8,683,,,1.1350396871566772,,
8,684,,,1.180904507637024,,
8,685,,,1.1246970891952515,,
8,686,,,1.278852105140686,,
8,687,,,1.0297664403915405,,
8,688,,,0.9040541648864746,,
8,689,,,1.0448479652404785,,
8,690,,,1.3855589628219604,,
8,691,,,1.324661135673523,,
8,692,,,1.078222632408142,,
8,693,,,1.221058964729309,,
8,694,,,1.2597801685333252,,
8,695,,,1.1351121664047241,,
8,696,,,1.1216272115707397,,
8,697,,,1.0955114364624023,,
8,698,,,1.0367647409439087,,
8,699,,,1.1018010377883911,,
8,700,,,0.9970996379852295,,
8,701,,,1.0607982873916626,,
8,702,,,0.9464516043663025,,
8,703,,,1.1438161134719849,,
8,704,,,1.1114028692245483,,
8,705,,,0.9518117904663086,,
8,706,,,1.108018398284912,,
8,707,,,1.0349622964859009,,
8,708,,,1.0929368734359741,,
8,709,,,1.161359429359436,,
8,710,,,1.098854899406433,,
8,711,,,1.064292550086975,,
8,712,,,1.3068946599960327,,
8,713,,,1.273110270500183,,
8,714,,,1.0893371105194092,,
8,715,,,0.9792469143867493,,
8,716,,,1.216209053993225,,
8,717,,,1.089501976966858,,
8,718,,,1.0103354454040527,,
8,719,,,1.1676186323165894,,
8,720,,,1.037244439125061,,
8,721,,,1.3369760513305664,,
8,722,,,1.090659737586975,,
8,723,,,1.1086844205856323,,
8,724,,,1.0671119689941406,,
8,725,,,1.0637186765670776,,
8,726,,,1.2349685430526733,,
8,727,,,0.9834086298942566,,
8,728,,,1.0733919143676758,,
8,729,,,1.101132869720459,,
8,730,,,1.088847041130066,,
8,731,,,0.9694790840148926,,
8,732,,,1.1125469207763672,,
8,733,,,1.1002440452575684,,
8,734,,,1.1399401426315308,,
8,735,,,1.1429438591003418,,
8,736,,,1.0702390670776367,,
8,737,,,0.8460559844970703,,
8,737,,,,0.4412393271923065,1.6889349222183228
8,737,0.6231400966644287,1.118191123008728,,,
9,738,,,1.0013619661331177,,
9,739,,,1.1652801036834717,,
9,740,,,1.0451741218566895,,
9,741,,,1.0913118124008179,,
9,742,,,1.0126359462738037,,
9,743,,,1.0684696435928345,,
9,744,,,1.0151773691177368,,
9,745,,,1.106834888458252,,
9,746,,,1.157584547996521,,
9,747,,,1.0222222805023193,,
9,748,,,1.016129493713379,,
9,749,,,0.9564971923828125,,
9,750,,,1.0592854022979736,,
9,751,,,1.0099164247512817,,
9,752,,,1.0588876008987427,,
9,753,,,1.054314374923706,,
9,754,,,0.8953675627708435,,
9,755,,,1.0244325399398804,,
9,756,,,0.8671448826789856,,
9,757,,,1.0444313287734985,,
9,758,,,1.2304106950759888,,
9,759,,,0.9895839095115662,,
9,760,,,1.0724457502365112,,
9,761,,,1.0039297342300415,,
9,762,,,1.2225253582000732,,
9,763,,,1.0595464706420898,,
9,764,,,1.0144388675689697,,
9,765,,,1.1641570329666138,,
9,766,,,1.075300693511963,,
9,767,,,1.1521201133728027,,
9,768,,,1.1056636571884155,,
9,769,,,0.8721677660942078,,
9,770,,,1.1000298261642456,,
9,771,,,1.0253711938858032,,
9,772,,,1.05467689037323,,
9,773,,,1.0660432577133179,,
9,774,,,0.9917778968811035,,
9,775,,,0.9186718463897705,,
9,776,,,0.9971564412117004,,
9,777,,,1.166373610496521,,
9,778,,,1.1607757806777954,,
9,779,,,1.11388099193573,,
9,780,,,1.1181516647338867,,
9,781,,,1.0774122476577759,,
9,782,,,1.0463670492172241,,
9,783,,,1.0932338237762451,,
9,784,,,1.1857064962387085,,
9,785,,,0.9301395416259766,,
9,786,,,1.1499947309494019,,
9,787,,,1.1557070016860962,,
9,788,,,1.08352530002594,,
9,789,,,1.227237582206726,,
9,790,,,0.9756934642791748,,
9,791,,,1.1483951807022095,,
9,792,,,1.211776614189148,,
9,793,,,1.327958106994629,,
9,794,,,0.9416208267211914,,
9,795,,,1.1056560277938843,,
9,796,,,0.9470046162605286,,
9,797,,,1.0200003385543823,,
9,798,,,1.1912282705307007,,
9,799,,,1.0660878419876099,,
9,800,,,1.1161307096481323,,
9,801,,,1.0731099843978882,,
9,802,,,1.0202910900115967,,
9,803,,,0.9975366592407227,,
